x,y,p_xx,p_xy,p_yy
0.00964906,0.00108691,0.0281495,0,0.00272773
0.00971291,0.00108382,0.0281565,0,0.0027245
0.00982266,0.00108404,0.0283485,0,0.00272748
0.00990213,0.00108524,0.0283213,0,0.00273106
0.00990439,0.00108338,0.028664,0,0.00273496
0.00991203,0.00108461,0.0287855,0,0.0027357
0.0098713,0.00108741,0.0288896,0,0.00273488
0.00986171,0.00109362,0.0287838,0,0.00273465
0.00982404,0.00109413,0.0287876,0,0.00273735
0.00978663,0.00109244,0.0289615,0,0.00274058
0.00980466,0.00108661,0.0291934,0,0.00274311
0.00977229,0.00108222,0.0293251,0,0.00274296
0.00974006,0.00107892,0.029651,0,0.00274505
0.00975297,0.00107462,0.0299247,0,0.00274606
0.00973981,0.00107639,0.0298797,0,0.00274791
0.00971927,0.00107833,0.0300007,0,0.0027514
0.0097126,0.00107691,0.0299243,0,0.002753
0.00971859,0.00107374,0.0299923,0,0.00274961
0.00968631,0.00107012,0.030108,0,0.0027503
0.00969727,0.00106589,0.0300568,0,0.00275265
0.00968587,0.00106904,0.0300938,0,0.00274802
0.00967652,0.00107395,0.0302524,0,0.0027496
0.00970434,0.00107186,0.0303163,0,0.00275369
0.00965303,0.00107235,0.0303367,0,0.0027531
0.00954284,0.00107136,0.0305975,0,0.00275025
0.00947976,0.00107466,0.0305458,0,0.00275264
0.00938314,0.00107422,0.030498,0,0.0027616
0.00935672,0.00108392,0.0306029,0,0.00276164
0.0093532,0.00108715,0.0306118,0,0.00276171
0.00930634,0.00109207,0.0307988,0,0.00276219
0.00922728,0.00109596,0.0309312,0,0.00276475
0.00918559,0.00109521,0.0308636,0,0.00277433
0.00915096,0.00109858,0.0310645,0,0.00277785
0.00906143,0.00110381,0.0313124,0,0.00277959
0.00900085,0.00110623,0.0314327,0,0.00277871
0.00892547,0.00110968,0.0314812,0,0.0027841
0.00891585,0.00110921,0.0315174,0,0.00278554
0.00894937,0.00110425,0.0317392,0,0.00278563
0.00894988,0.00109626,0.0317683,0,0.00278857
0.00893574,0.00108549,0.0319713,0,0.00279214
0.00886993,0.00107355,0.0320702,0,0.00279236
0.00881385,0.00106751,0.0319204,0,0.00278823
0.00871625,0.00106093,0.0319948,0,0.00279319
0.00854951,0.00105947,0.0319492,0,0.00279636
0.00844182,0.0010557,0.0321677,0,0.00279223
0.00827646,0.00105571,0.0321998,0,0.00278763
0.00812582,0.00106139,0.0323718,0,0.00279446
0.00796235,0.00106084,0.0323471,0,0.00279332
0.00779801,0.00105682,0.032431,0,0.0027959
0.00761261,0.00105798,0.032335,0,0.00279753
0.00742618,0.00106629,0.0324689,0,0.0028008
0.00723269,0.00108425,0.0325866,0,0.00280017
0.00705696,0.00109541,0.0325687,0,0.00280174
0.00690334,0.00110849,0.0326232,0,0.0028034
0.00678351,0.00112549,0.032801,0,0.0028046
0.00665977,0.00114279,0.0330515,0,0.00280434
0.00650661,0.0011569,0.0332797,0,0.00280646
0.00636132,0.00116183,0.0336543,0,0.00280618
0.0062382,0.00116325,0.0337837,0,0.00280771
0.00614874,0.00116563,0.0340045,0,0.00280789
0.00604806,0.00115707,0.0341159,0,0.00280972
0.00591283,0.0011391,0.0340351,0,0.00281134
0.00586076,0.00112324,0.0340146,0,0.00281162
0.00583722,0.00109999,0.0341424,0,0.00281558
0.00581615,0.00107657,0.03421,0,0.00281418
0.00577974,0.00106349,0.034335,0,0.00281239
0.00580254,0.0010578,0.0343712,0,0.00282009
0.00586938,0.00105329,0.0343368,0,0.00282603
0.00584331,0.00105103,0.0344751,0,0.00282471
0.00578602,0.00104834,0.0345169,0,0.00282399
0.00576252,0.00104813,0.0347559,0,0.00281991
0.00575467,0.00104329,0.0347362,0,0.00282059
0.00573571,0.00103997,0.0348101,0,0.00282214
0.00567758,0.00103134,0.0349016,0,0.00282493
0.00555158,0.00101874,0.0351007,0,0.00282682
0.00543282,0.00100749,0.0351006,0,0.00282355
0.00537043,0.000999211,0.035198,0,0.00282139
0.00539129,0.000987267,0.0353787,0,0.00282011
0.00541722,0.000976714,0.0355064,0,0.00281753
0.00534866,0.000967221,0.0355418,0,0.00281646
0.00525132,0.000954156,0.0357657,0,0.00281705
0.0050715,0.000949435,0.0359622,0,0.00282165
0.0049085,0.000953007,0.0360616,0,0.00282135
0.00473825,0.000953971,0.0362571,0,0.0028173
0.00459052,0.000954398,0.0365815,0,0.00281658
0.00448657,0.000956942,0.0368508,0,0.00281623
0.00438244,0.000954918,0.0371167,0,0.00281743
0.00419741,0.000944915,0.0371889,0,0.00281633
0.0039723,0.000939597,0.0372026,0,0.00281732
0.00372615,0.000934235,0.0372216,0,0.00282194
0.003463,0.000921669,0.0371103,0,0.00282352
0.00322051,0.000918291,0.0371712,0,0.00282763
0.00303422,0.000922255,0.0371557,0,0.00282491
0.00283254,0.000925389,0.037329,0,0.00282756
0.00254446,0.000926405,0.0373895,0,0.00283044
0.00240354,0.000925075,0.0375055,0,0.0028268
