x,y,p_xx,p_xy,p_yy,landmark_detected
-0.648478,0.588501,0.0398558,-0.00346042,0.0398252,0
-0.648478,0.588501,0.0398558,-0.00346042,0.0398252,0
-0.652376,0.583576,0.0401893,-0.00357866,0.0399219,0
-0.652376,0.583576,0.0401893,-0.00357866,0.0399219,0
-0.654377,0.581089,0.0403612,-0.00363778,0.0399748,0
-0.654377,0.581089,0.0403612,-0.00363778,0.0399748,0
-0.656665,0.578264,0.0405568,-0.00370654,0.0400347,0
-0.658372,0.576173,0.0407034,-0.00375705,0.0400811,0
-0.658372,0.576173,0.0407034,-0.00375705,0.0400811,0
-0.658372,0.576173,0.0407034,-0.00375705,0.0400811,0
-0.662286,0.571404,0.0410338,-0.00387984,0.04018,0
-0.662286,0.571404,0.0410338,-0.00387984,0.04018,0
-0.664138,0.56918,0.0411915,-0.00393608,0.0402303,0
-0.665463,0.567597,0.0413054,-0.00397528,0.0402682,0
-0.66745,0.565232,0.0414739,-0.00403662,0.0403221,0
-0.66745,0.565232,0.0414739,-0.00403662,0.0403221,0
-0.670093,0.562105,0.0416962,-0.00412031,0.0403921,0
-0.671643,0.560286,0.0418281,-0.00416785,0.0404359,0
-0.671643,0.560286,0.0418281,-0.00416785,0.0404359,0
-0.673514,0.558099,0.0419862,-0.00422651,0.0404877,0
-0.673514,0.558099,0.0419862,-0.00422651,0.0404877,0
-0.676002,0.55521,0.0421945,-0.00430651,0.0405548,0
-0.676002,0.55521,0.0421945,-0.00430651,0.0405548,0
-0.676002,0.55521,0.0421945,-0.00430651,0.0405548,0
-0.680165,0.550419,0.0425391,-0.00444477,0.0406639,0
-0.680165,0.550419,0.0425391,-0.00444477,0.0406639,0
-0.682119,0.548203,0.0427022,-0.00450778,0.0407185,0
-0.684126,0.545943,0.0428691,-0.00457302,0.0407747,0
-0.684126,0.545943,0.0428691,-0.00457302,0.0407747,0
-0.686659,0.543111,0.043078,-0.00465707,0.0408443,0
-0.686659,0.543111,0.043078,-0.00465707,0.0408443,0
-0.686659,0.543111,0.043078,-0.00465707,0.0408443,0
-0.690694,0.538634,0.0434073,-0.0047949,0.0409526,0
-0.690694,0.538634,0.0434073,-0.0047949,0.0409526,0
-0.692729,0.536412,0.0435744,-0.00486266,0.0410104,0
-0.692729,0.536412,0.0435744,-0.00486266,0.0410104,0
-0.695834,0.533043,0.0438263,-0.0049692,0.041096,0
-0.695834,0.533043,0.0438263,-0.0049692,0.041096,0
-0.698246,0.530446,0.0440227,-0.00505157,0.0411642,0
-0.698246,0.530446,0.0440227,-0.00505157,0.0411642,0
-0.700852,0.527656,0.0442342,-0.00514153,0.0412379,0
-0.702605,0.525792,0.0443778,-0.0052009,0.0412897,0
-0.702605,0.525792,0.0443778,-0.0052009,0.0412897,0
-0.705453,0.52278,0.0446077,-0.00530081,0.0413706,0
-0.705453,0.52278,0.0446077,-0.00530081,0.0413706,0
-0.705453,0.52278,0.0446077,-0.00530081,0.0413706,0
-0.70957,0.518468,0.0449364,-0.0054485,0.0414859,0
-0.711052,0.516931,0.0450577,-0.00549913,0.0415313,0
-0.713135,0.51478,0.0452258,-0.00557246,0.0415931,0
-0.713135,0.51478,0.0452258,-0.00557246,0.0415931,0
-0.713135,0.51478,0.0452258,-0.00557246,0.0415931,0
-0.716245,0.511586,0.0454738,-0.00568487,0.0416832,0
-0.718213,0.509584,0.0456321,-0.00575475,0.0417425,0
-0.720239,0.507534,0.0457946,-0.0058272,0.0418038,0
-0.720239,0.507534,0.0457946,-0.0058272,0.0418038,0
-0.722504,0.505253,0.0459754,-0.00590912,0.0418719,0
-0.722504,0.505253,0.0459754,-0.00590912,0.0418719,0
-0.725126,0.502631,0.0461833,-0.00600519,0.0419503,0
-0.725126,0.502631,0.0461833,-0.00600519,0.0419503,0
-0.727573,0.500203,0.0463771,-0.00609507,0.0420243,0
-0.727573,0.500203,0.0463771,-0.00609507,0.0420243,0
-0.73113,0.496694,0.046656,-0.00622873,0.0421302,0
-0.73113,0.496694,0.046656,-0.00622873,0.0421302,0
-0.733356,0.494516,0.0468321,-0.00631117,0.042199,0
-0.735799,0.49214,0.0470244,-0.00640261,0.0422743,0
-0.735799,0.49214,0.0470244,-0.00640261,0.0422743,0
-0.737773,0.490233,0.0471804,-0.00647594,0.0423365,0
-0.740085,0.48801,0.047362,-0.00656304,0.0424088,0
-0.740085,0.48801,0.047362,-0.00656304,0.0424088,0
-0.742472,0.48573,0.0475488,-0.00665354,0.0424837,0
-0.744659,0.48365,0.0477203,-0.00673652,0.0425532,0
-0.744659,0.48365,0.0477203,-0.00673652,0.0425532,0
-0.747042,0.481396,0.0479064,-0.00682776,0.0426288,0
-0.747042,0.481396,0.0479064,-0.00682776,0.0426288,0
-0.749662,0.478933,0.0481099,-0.00692906,0.042712,0
-0.749662,0.478933,0.0481099,-0.00692906,0.042712,0
-0.752381,0.476395,0.0483204,-0.00703491,0.0427986,0
-0.752381,0.476395,0.0483204,-0.00703491,0.0427986,0
-0.755625,0.473388,0.0485698,-0.00716283,0.0429016,0
-0.755625,0.473388,0.0485698,-0.00716283,0.0429016,0
-0.758723,0.470536,0.0488078,-0.0072856,0.0430011,0
-0.758723,0.470536,0.0488078,-0.0072856,0.0430011,0
-0.761007,0.468454,0.048984,-0.00737533,0.0430762,0
-0.761007,0.468454,0.048984,-0.00737533,0.0430762,0
-0.764842,0.464968,0.049276,-0.0075301,0.0431999,0
-0.766526,0.463455,0.0494068,-0.00759581,0.0432573,0
-0.766526,0.463455,0.0494068,-0.00759581,0.0432573,0
-0.76869,0.461519,0.0495728,-0.00768189,0.04333,0
-0.76869,0.461519,0.0495728,-0.00768189,0.04333,0
-0.771451,0.459063,0.0497827,-0.00779343,0.0434219,0
-0.771451,0.459063,0.0497827,-0.00779343,0.0434219,0
-0.775678,0.455332,0.0501,-0.00796773,0.0435612,0
-0.775678,0.455332,0.0501,-0.00796773,0.0435612,0
-0.778042,0.453264,0.0502794,-0.00806377,0.0436418,0
-0.778042,0.453264,0.0502794,-0.00806377,0.0436418,0
-0.780805,0.450861,0.0504876,-0.00817732,0.0437358,0
-0.782812,0.449123,0.0506404,-0.00825895,0.0438058,0
-0.782812,0.449123,0.0506404,-0.00825895,0.0438058,0
-0.785655,0.446673,0.0508541,-0.00837692,0.0439036,0
-0.785655,0.446673,0.0508541,-0.00837692,0.0439036,0
-0.785655,0.446673,0.0508541,-0.00837692,0.0439036,0
-0.790632,0.442403,0.0512235,-0.0085884,0.0440729,0
-0.790632,0.442403,0.0512235,-0.0085884,0.0440729,0
-0.793657,0.439837,0.0514493,-0.00871602,0.0441787,0
-0.793657,0.439837,0.0514493,-0.00871602,0.0441787,0
-0.796355,0.437564,0.0516508,-0.00882989,0.0442741,0
-0.796355,0.437564,0.0516508,-0.00882989,0.0442741,0
-0.796355,0.437564,0.0516508,-0.00882989,0.0442741,0
-0.796355,0.437564,0.0516508,-0.00882989,0.0442741,0
-0.8015,0.433259,0.0520288,-0.00905252,0.0444536,0
-0.803479,0.431628,0.0521768,-0.00913585,0.044526,0
-0.803479,0.431628,0.0521768,-0.00913585,0.044526,0
-0.806796,0.428913,0.0524199,-0.00927902,0.0446449,0
-0.806796,0.428913,0.0524199,-0.00927902,0.0446449,0
-0.809572,0.42666,0.0526235,-0.00939866,0.0447458,0
-0.812045,0.424666,0.0528051,-0.00950522,0.0448367,0
-0.812045,0.424666,0.0528051,-0.00950522,0.0448367,0
-0.814426,0.422761,0.0529795,-0.00960795,0.0449249,0
-0.814426,0.422761,0.0529795,-0.00960795,0.0449249,0
-0.818382,0.419618,0.0532642,-0.0097824,0.0450694,0
-0.818382,0.419618,0.0532642,-0.0097824,0.0450694,0
-0.821263,0.417343,0.0534729,-0.00990893,0.0451768,0
-0.821263,0.417343,0.0534729,-0.00990893,0.0451768,0
-0.821263,0.417343,0.0534729,-0.00990893,0.0451768,0
-0.825174,0.414277,0.0537532,-0.0100832,0.0453221,0
-0.82742,0.412531,0.0539163,-0.0101818,0.045408,0
-0.82742,0.412531,0.0539163,-0.0101818,0.045408,0
-0.829686,0.410777,0.0540805,-0.0102816,0.0454951,0
-0.832224,0.408819,0.0542636,-0.0103945,0.0455926,0
-0.832224,0.408819,0.0542636,-0.0103945,0.0455926,0
-0.835264,0.406487,0.0544811,-0.010531,0.0457094,0
-0.835264,0.406487,0.0544811,-0.010531,0.0457094,0
-0.837672,0.404648,0.0546546,-0.0106387,0.0458034,0
-0.840147,0.402761,0.0548328,-0.0107499,0.0459004,0
-0.840147,0.402761,0.0548328,-0.0107499,0.0459004,0
-0.840147,0.402761,0.0548328,-0.0107499,0.0459004,0
-0.844885,0.399158,0.0551683,-0.0109681,0.046084,0
-0.844885,0.399158,0.0551683,-0.0109681,0.046084,0
-0.844885,0.399158,0.0551683,-0.0109681,0.046084,0
-0.850053,0.395228,0.0555351,-0.0112086,0.0462866,0
-0.851763,0.39393,0.0556612,-0.0112858,0.0463572,0
-0.851763,0.39393,0.0556612,-0.0112858,0.0463572,0
-0.853759,0.392416,0.0558073,-0.0113768,0.0464391,0
-0.856525,0.390318,0.0560077,-0.0115052,0.0465518,0
-0.856525,0.390318,0.0560077,-0.0115052,0.0465518,0
-0.856525,0.390318,0.0560077,-0.0115052,0.0465518,0
-0.860871,0.387022,0.0563196,-0.0117105,0.0467279,0
-0.860871,0.387022,0.0563196,-0.0117105,0.0467279,0
-0.863303,0.385178,0.0564975,-0.0118242,0.0468292,0
-0.865279,0.383679,0.0566437,-0.0119162,0.0469128,0
-0.867528,0.381972,0.0568095,-0.0120218,0.0470079,0
-0.867528,0.381972,0.0568095,-0.0120218,0.0470079,0
-0.867528,0.381972,0.0568095,-0.0120218,0.0470079,0
-0.867528,0.381972,0.0568095,-0.0120218,0.0470079,0
-0.873539,0.377405,0.0572433,-0.0123133,0.0472576,0
-0.873539,0.377405,0.0572433,-0.0123133,0.0472576,0
-0.875703,0.375759,0.0574044,-0.0124163,0.0473511,0
-0.87848,0.373646,0.0576098,-0.0125502,0.0474708,0
-0.87848,0.373646,0.0576098,-0.0125502,0.0474708,0
-0.87848,0.373646,0.0576098,-0.0125502,0.0474708,0
-0.882259,0.370764,0.0578882,-0.012735,0.0476334,0
-0.882259,0.370764,0.0578882,-0.012735,0.0476334,0
-0.885456,0.368328,0.0581252,-0.0128916,0.0477728,0
-0.887463,0.366798,0.0582769,-0.0129887,0.0478625,0
-0.889647,0.365131,0.0584419,-0.0130952,0.0479602,0
-0.889647,0.365131,0.0584419,-0.0130952,0.0479602,0
-0.889647,0.365131,0.0584419,-0.0130952,0.0479602,0
-0.89313,0.36247,0.0587017,-0.0132684,0.0481146,0
-0.89313,0.36247,0.0587017,-0.0132684,0.0481146,0
-0.89313,0.36247,0.0587017,-0.0132684,0.0481146,0
-0.898927,0.358031,0.0591322,-0.013562,0.0483716,0
-0.898927,0.358031,0.0591322,-0.013562,0.0483716,0
-0.901587,0.355988,0.0593345,-0.0136953,0.0484932,0
-0.903374,0.354615,0.0594729,-0.0137838,0.0485767,0
-0.903374,0.354615,0.0594729,-0.0137838,0.0485767,0
-0.906563,0.352164,0.0597153,-0.0139458,0.0487232,0
-0.908683,0.350534,0.059879,-0.0140525,0.0488226,0
-0.908683,0.350534,0.059879,-0.0140525,0.0488226,0
-0.908683,0.350534,0.059879,-0.0140525,0.0488226,0
-0.912346,0.347714,0.0601581,-0.0142409,0.0489924,0
-0.914367,0.346158,0.0603154,-0.0143434,0.0490887,0
-0.914367,0.346158,0.0603154,-0.0143434,0.0490887,0
-0.916848,0.344247,0.0605074,-0.0144707,0.0492065,0
-0.916848,0.344247,0.0605074,-0.0144707,0.0492065,0
-0.920044,0.341783,0.0607536,-0.0146367,0.049358,0
-0.920044,0.341783,0.0607536,-0.0146367,0.049358,0
-0.923396,0.339192,0.0610128,-0.014812,0.0495179,0
-0.923396,0.339192,0.0610128,-0.014812,0.0495179,0
-0.927066,0.336352,0.061297,-0.0150055,0.049694,0
-0.929213,0.334692,0.0614663,-0.0151174,0.0497995,0
-0.929213,0.334692,0.0614663,-0.0151174,0.0497995,0
-0.931475,0.33294,0.0616448,-0.015236,0.0499109,0
-0.933875,0.331078,0.0618346,-0.0153626,0.0500296,0
-0.933875,0.331078,0.0618346,-0.0153626,0.0500296,0
-0.936832,0.328781,0.0620675,-0.0155203,0.0501756,0
-0.936832,0.328781,0.0620675,-0.0155203,0.0501756,0
-0.936832,0.328781,0.0620675,-0.0155203,0.0501756,0
-0.936832,0.328781,0.0620675,-0.0155203,0.0501756,0
-0.942515,0.32436,0.0625112,-0.0158295,0.0504549,0
-0.942515,0.32436,0.0625112,-0.0158295,0.0504549,0
-0.942515,0.32436,0.0625112,-0.0158295,0.0504549,0
-0.947403,0.320551,0.062896,-0.0160971,0.0506986,0
-0.949413,0.318984,0.0630586,-0.0162051,0.0508021,0
-0.949413,0.318984,0.0630586,-0.0162051,0.0508021,0
-0.952482,0.316587,0.0633043,-0.0163732,0.0509588,0
-0.952482,0.316587,0.0633043,-0.0163732,0.0509588,0
-0.955338,0.31435,0.0635344,-0.01653,0.0511059,0
-0.95761,0.312564,0.0637198,-0.0166545,0.0512245,0
-0.95761,0.312564,0.0637198,-0.0166545,0.0512245,0
-0.96046,0.310323,0.0639513,-0.0168125,0.051373,0
-0.96046,0.310323,0.0639513,-0.0168125,0.051373,0
-0.96046,0.310323,0.0639513,-0.0168125,0.051373,0
-0.9645,0.307148,0.0642774,-0.0170393,0.051583,0
-0.966737,0.305384,0.0644618,-0.0171637,0.0517021,0
-0.966737,0.305384,0.0644618,-0.0171637,0.0517021,0
-0.970358,0.302528,0.0647571,-0.0173686,0.0518933,0
-0.970358,0.302528,0.0647571,-0.0173686,0.0518933,0
-0.970358,0.302528,0.0647571,-0.0173686,0.0518933,0
-0.974299,0.299421,0.0650789,-0.0175932,0.0521026,0
-0.975964,0.298106,0.0652191,-0.017686,0.0521941,0
-0.975964,0.298106,0.0652191,-0.017686,0.0521941,0
-0.978916,0.295771,0.0654633,-0.0178546,0.0523537,0
-0.981074,0.294064,0.0656441,-0.0179772,0.0524722,0
-0.981074,0.294064,0.0656441,-0.0179772,0.0524722,0
-0.983513,0.292132,0.0658481,-0.0181167,0.0526062,0
-0.983513,0.292132,0.0658481,-0.0181167,0.0526062,0
-0.987171,0.289233,0.0661516,-0.0183293,0.052806,0
-0.987171,0.289233,0.0661516,-0.0183293,0.052806,0
-0.989798,0.28715,0.0663721,-0.0184814,0.0529518,0
-0.992016,0.28539,0.0665598,-0.0186096,0.0530761,0
-0.992016,0.28539,0.0665598,-0.0186096,0.0530761,0
-0.994415,0.283484,0.0667629,-0.0187492,0.0532108,0
-0.994415,0.283484,0.0667629,-0.0187492,0.0532108,0
-0.997426,0.281091,0.0670167,-0.0189262,0.0533796,0
-0.997426,0.281091,0.0670167,-0.0189262,0.0533796,0
-0.997426,0.281091,0.0670167,-0.0189262,0.0533796,0
-1.00232,0.277193,0.0674272,-0.0192187,0.0536535,0
-1.00232,0.277193,0.0674272,-0.0192187,0.0536535,0
-1.00596,0.274295,0.0677351,-0.019436,0.0538598,0
-1.00596,0.274295,0.0677351,-0.019436,0.0538598,0
-1.00954,0.271433,0.0680402,-0.0196516,0.0540647,0
-1.00954,0.271433,0.0680402,-0.0196516,0.0540647,0
-1.01237,0.269172,0.068283,-0.0198214,0.0542282,0
-1.01445,0.267512,0.0684634,-0.0199454,0.05435,0
-1.01445,0.267512,0.0684634,-0.0199454,0.05435,0
-1.01445,0.267512,0.0684634,-0.0199454,0.05435,0
-1.01855,0.264227,0.0688149,-0.0201959,0.0545878,0
-1.01855,0.264227,0.0688149,-0.0201959,0.0545878,0
-1.01855,0.264227,0.0688149,-0.0201959,0.0545878,0
-1.02335,0.260376,0.0692271,-0.020492,0.0548678,0
-1.02506,0.259009,0.069378,-0.0205946,0.0549706,0
-1.02506,0.259009,0.069378,-0.0205946,0.0549706,0
-1.02863,0.256139,0.0696883,-0.0208157,0.0551824,0
-1.02863,0.256139,0.0696883,-0.0208157,0.0551824,0
-1.03121,0.254065,0.0699149,-0.0209748,0.0553374,0
-1.03121,0.254065,0.0699149,-0.0209748,0.0553374,0
-1.03459,0.251342,0.0702109,-0.0211855,0.0555402,0
-1.03459,0.251342,0.0702109,-0.0211855,0.0555402,0
-1.0365,0.249796,0.0703821,-0.0213036,0.0556578,0
-1.0365,0.249796,0.0703821,-0.0213036,0.0556578,0
-1.0401,0.246892,0.0706987,-0.0215301,0.0558755,0
-1.04213,0.245248,0.0708811,-0.0216567,0.0560012,0
-1.04213,0.245248,0.0708811,-0.0216567,0.0560012,0
-1.04424,0.243543,0.0710702,-0.0217883,0.0561317,0
-1.04654,0.241678,0.0712769,-0.0219333,0.0562746,0
-1.04654,0.241678,0.0712769,-0.0219333,0.0562746,0
-1.04979,0.23905,0.0715661,-0.0221401,0.056475,0
-1.04979,0.23905,0.0715661,-0.0221401,0.056475,0
-1.05228,0.237029,0.0717906,-0.0222986,0.0566308,0
-1.05228,0.237029,0.0717906,-0.0222986,0.0566308,0
-1.05577,0.234198,0.072103,-0.0225233,0.0568483,0
-1.05577,0.234198,0.072103,-0.0225233,0.0568483,0
-1.05577,0.234198,0.072103,-0.0225233,0.0568483,0
-1.05989,0.230842,0.0724732,-0.0227912,0.0571064,0
-1.06271,0.228546,0.0727292,-0.0229738,0.0572851,0
-1.06271,0.228546,0.0727292,-0.0229738,0.0572851,0
-1.06271,0.228546,0.0727292,-0.0229738,0.0572851,0
-1.06641,0.225521,0.0730651,-0.0232163,0.05752,0
-1.06833,0.22394,0.073244,-0.0233408,0.0576449,0
-1.07047,0.222174,0.0734433,-0.0234804,0.0577839,0
-1.07047,0.222174,0.0734433,-0.0234804,0.0577839,0
-1.07354,0.219619,0.0737291,-0.0236842,0.0579827,0
-1.07354,0.219619,0.0737291,-0.0236842,0.0579827,0
-1.07617,0.217424,0.0739759,-0.0238584,0.0581541,0
-1.07617,0.217424,0.0739759,-0.0238584,0.0581541,0
-1.07617,0.217424,0.0739759,-0.0238584,0.0581541,0
-1.08089,0.213441,0.0744195,-0.0241783,0.0584613,0
-1.08089,0.213441,0.0744195,-0.0241783,0.0584613,0
-1.08089,0.213441,0.0744195,-0.0241783,0.0584613,0
-1.0848,0.210108,0.0747926,-0.0244445,0.0587184,0
-1.08717,0.208065,0.075024,-0.0246055,0.0588773,0
-1.08717,0.208065,0.075024,-0.0246055,0.0588773,0
-1.08717,0.208065,0.075024,-0.0246055,0.0588773,0
-1.09087,0.204861,0.075384,-0.0248602,0.0591235,0
-1.09087,0.204861,0.075384,-0.0248602,0.0591235,0
-1.0945,0.201668,0.0757433,-0.0251134,0.0593681,0
-1.0945,0.201668,0.0757433,-0.0251134,0.0593681,0
-1.0973,0.199192,0.0760239,-0.0253084,0.0595585,0
-1.0973,0.199192,0.0760239,-0.0253084,0.0595585,0
-1.10037,0.196456,0.0763337,-0.0255242,0.0597682,0
-1.10037,0.196456,0.0763337,-0.0255242,0.0597682,0
-1.10323,0.193882,0.076626,-0.0257263,0.0599649,0
-1.10487,0.192386,0.0767984,-0.0258414,0.0600808,0
-1.10685,0.19058,0.0770057,-0.0259813,0.0602197,0
-1.10685,0.19058,0.0770057,-0.0259813,0.0602197,0
-1.10928,0.188341,0.0772614,-0.0261555,0.0603902,0
-1.10928,0.188341,0.0772614,-0.0261555,0.0603902,0
-1.11217,0.185661,0.0775669,-0.0263647,0.060593,0
-1.11217,0.185661,0.0775669,-0.0263647,0.060593,0
-1.11217,0.185661,0.0775669,-0.0263647,0.060593,0
-1.11579,0.182278,0.0779518,-0.0266297,0.0608471,0
-1.1178,0.180377,0.0781708,-0.026776,0.0609914,0
-1.1178,0.180377,0.0781708,-0.026776,0.0609914,0
-1.12001,0.178269,0.0784133,-0.0269384,0.0611505,0
-1.12001,0.178269,0.0784133,-0.0269384,0.0611505,0
-1.12317,0.175244,0.0787595,-0.0271734,0.0613762,0
-1.12544,0.173047,0.0790129,-0.0273425,0.0615411,0
-1.12544,0.173047,0.0790129,-0.0273425,0.0615411,0
-1.12766,0.17088,0.0792631,-0.0275089,0.0617034,0
-1.12766,0.17088,0.0792631,-0.0275089,0.0617034,0
-1.13035,0.168243,0.0795671,-0.0277125,0.0618997,0
-1.13035,0.168243,0.0795671,-0.0277125,0.0618997,0
-1.13277,0.165855,0.0798432,-0.027896,0.0620773,0
-1.13497,0.163658,0.0800981,-0.0280641,0.0622407,0
-1.13497,0.163658,0.0800981,-0.0280641,0.0622407,0
-1.13748,0.161134,0.0803904,-0.0282576,0.062427,0
-1.13748,0.161134,0.0803904,-0.0282576,0.062427,0
-1.13748,0.161134,0.0803904,-0.0282576,0.062427,0
-1.14188,0.15669,0.0809023,-0.0286018,0.0627506,0
-1.14188,0.15669,0.0809023,-0.0286018,0.0627506,0
-1.14539,0.153086,0.0813195,-0.028879,0.0630124,0
-1.14539,0.153086,0.0813195,-0.028879,0.0630124,0
-1.14781,0.150558,0.0816143,-0.0290714,0.0631966,0
-1.14781,0.150558,0.0816143,-0.0290714,0.0631966,0
-1.15052,0.147725,0.0819446,-0.0292874,0.063402,0
-1.15223,0.145915,0.0821578,-0.0294236,0.0635349,0
-1.15223,0.145915,0.0821578,-0.0294236,0.0635349,0
-1.15475,0.14325,0.0824698,-0.0296263,0.0637278,0
-1.15475,0.14325,0.0824698,-0.0296263,0.0637278,0
-1.15714,0.140692,0.0827701,-0.0298204,0.0639127,0
-1.15714,0.140692,0.0827701,-0.0298204,0.0639127,0
-1.1597,0.137936,0.0830936,-0.0300295,0.0641108,0
-1.16214,0.135285,0.0834057,-0.0302305,0.0643012,0
-1.16214,0.135285,0.0834057,-0.0302305,0.0643012,0
-1.16214,0.135285,0.0834057,-0.0302305,0.0643012,0
-1.16594,0.131135,0.0838926,-0.0305477,0.0645957,0
-1.16594,0.131135,0.0838926,-0.0305477,0.0645957,0
-1.16803,0.128824,0.0841666,-0.0307217,0.0647613,0
-1.16803,0.128824,0.0841666,-0.0307217,0.0647613,0
-1.17052,0.126049,0.0844951,-0.0309316,0.0649587,0
-1.17052,0.126049,0.0844951,-0.0309316,0.0649587,0
-1.17427,0.12185,0.0849909,-0.0312514,0.0652537,0
-1.17427,0.12185,0.0849909,-0.0312514,0.0652537,0
-1.1761,0.119762,0.0852405,-0.0314077,0.0654027,0
-1.1761,0.119762,0.0852405,-0.0314077,0.0654027,0
-1.17845,0.11709,0.0855591,-0.0316089,0.0655913,0
-1.17845,0.11709,0.0855591,-0.0316089,0.0655913,0
-1.18095,0.114212,0.0859024,-0.0318258,0.0657933,0
-1.18292,0.111929,0.0861763,-0.0319968,0.0659546,0
-1.18292,0.111929,0.0861763,-0.0319968,0.0659546,0
-1.18539,0.109048,0.0865214,-0.0322138,0.0661562,0
-1.18539,0.109048,0.0865214,-0.0322138,0.0661562,0
-1.18746,0.106616,0.0868139,-0.032396,0.0663267,0
-1.18746,0.106616,0.0868139,-0.032396,0.0663267,0
-1.19003,0.103582,0.0871783,-0.0326242,0.0665373,0
-1.19003,0.103582,0.0871783,-0.0326242,0.0665373,0
-1.19283,0.100241,0.0875802,-0.032876,0.0667683,0
-1.19283,0.100241,0.0875802,-0.032876,0.0667683,0
-1.19283,0.100241,0.0875802,-0.032876,0.0667683,0
-1.19678,0.0954994,0.0881504,-0.0332353,0.0670927,0
-1.19838,0.0935505,0.088388,-0.0333798,0.0672288,0
-1.19838,0.0935505,0.088388,-0.0333798,0.0672288,0
-1.19838,0.0935505,0.088388,-0.0333798,0.0672288,0
-1.2023,0.0887512,0.0889679,-0.0337423,0.0675542,0
-1.20375,0.0869573,0.0891879,-0.0338748,0.0676792,0
-1.20375,0.0869573,0.0891879,-0.0338748,0.0676792,0
-1.20545,0.0848298,0.0894485,-0.0340326,0.0678261,0
-1.20782,0.0818669,0.0898103,-0.0342542,0.0680276,0
-1.20782,0.0818669,0.0898103,-0.0342542,0.0680276,0
-1.20958,0.0796452,0.0900831,-0.0344189,0.0681798,0
-1.20958,0.0796452,0.0900831,-0.0344189,0.0681798,0
-1.21233,0.0761539,0.0905103,-0.0346803,0.0684148,0
-1.21233,0.0761539,0.0905103,-0.0346803,0.0684148,0
-1.21233,0.0761539,0.0905103,-0.0346803,0.0684148,0
-1.21233,0.0761539,0.0905103,-0.0346803,0.0684148,0
-1.21233,0.0761539,0.0905103,-0.0346803,0.0684148,0
-1.21868,0.0680096,0.0915058,-0.0352973,0.0689538,0
-1.21868,0.0680096,0.0915058,-0.0352973,0.0689538,0
-1.22113,0.0648197,0.0918999,-0.0355354,0.0691669,0
-1.22113,0.0648197,0.0918999,-0.0355354,0.0691669,0
-1.22113,0.0648197,0.0918999,-0.0355354,0.0691669,0
-1.224,0.0610232,0.0923694,-0.0358191,0.0694182,0
-1.224,0.0610232,0.0923694,-0.0358191,0.0694182,0
-1.224,0.0610232,0.0923694,-0.0358191,0.0694182,0
-1.22734,0.0565888,0.0929187,-0.0361515,0.0697099,0
-1.22869,0.0547744,0.0931465,-0.0362847,0.0698327,0
-1.23019,0.0527481,0.0934008,-0.0364339,0.0699687,0
-1.23019,0.0527481,0.0934008,-0.0364339,0.0699687,0
-1.23225,0.0499491,0.093751,-0.0366416,0.0701538,0
-1.23225,0.0499491,0.093751,-0.0366416,0.0701538,0
-1.23225,0.0499491,0.093751,-0.0366416,0.0701538,0
-1.23587,0.0450004,0.094369,-0.0370123,0.0704749,0
-1.23729,0.043043,0.0946165,-0.0371558,0.070605,0
-1.23729,0.043043,0.0946165,-0.0371558,0.070605,0
-1.23912,0.0404879,0.0949389,-0.0373444,0.0707725,0
-1.23912,0.0404879,0.0949389,-0.0373444,0.0707725,0
-1.23912,0.0404879,0.0949389,-0.0373444,0.0707725,0
-1.24284,0.0352694,0.095595,-0.0377344,0.0711068,0
-1.24284,0.0352694,0.095595,-0.0377344,0.0711068,0
-1.24503,0.0321672,0.095988,-0.0379642,0.0713073,0
-1.24661,0.029898,0.096277,-0.038131,0.0714554,0
-1.24661,0.029898,0.096277,-0.038131,0.0714554,0
-1.24952,0.0257163,0.0968078,-0.0384421,0.0717218,0
-1.24952,0.0257163,0.0968078,-0.0384421,0.0717218,0
-1.25142,0.0229623,0.0971595,-0.0386451,0.0718987,0
-1.25142,0.0229623,0.0971595,-0.0386451,0.0718987,0
-1.25397,0.0192191,0.0976373,-0.0389225,0.0721357,0
-1.25397,0.0192191,0.0976373,-0.0389225,0.0721357,0
-1.25566,0.0167224,0.0979581,-0.039106,0.0722958,0
-1.25566,0.0167224,0.0979581,-0.039106,0.0722958,0
-1.25791,0.0133899,0.098386,-0.0393523,0.0725065,0
-1.25931,0.0112849,0.0986581,-0.0395061,0.0726415,0
-1.25931,0.0112849,0.0986581,-0.0395061,0.0726415,0
-1.26086,0.00895402,0.0989596,-0.0396769,0.0727901,0
-1.26236,0.00669307,0.0992527,-0.0398424,0.0729341,0
-1.26236,0.00669307,0.0992527,-0.0398424,0.0729341,0
-1.26426,0.0037998,0.0996275,-0.0400555,0.0731163,0
-1.26426,0.0037998,0.0996275,-0.0400555,0.0731163,0
-1.26677,-3.69159e-05,0.100125,-0.0403394,0.0733548,0
-1.26838,-0.00252629,0.100449,-0.040522,0.0735115,0
-1.26838,-0.00252629,0.100449,-0.040522,0.0735115,0
-1.26838,-0.00252629,0.100449,-0.040522,0.0735115,0
-1.26838,-0.00252629,0.100449,-0.040522,0.0735115,0
-1.27279,-0.00935029,0.101336,-0.0410308,0.0739281,0
-1.27279,-0.00935029,0.101336,-0.0410308,0.0739281,0
-1.27405,-0.0113416,0.101598,-0.0411757,0.0740535,0
-1.27542,-0.0135202,0.101885,-0.0413346,0.0741898,0
-1.27542,-0.0135202,0.101885,-0.0413346,0.0741898,0
